Node,Epoch,FL Round,Accuracy,Loss,Epoch Time,FL Round Time,Convergence Time,Confusion Matrix,Contributing Nodes,Miner Node,Model Weights Hash,Update Count,Training Time per Node
1,36,4,0.8014811277389526,0.5170283317565918,1805.5072598457336,1869.9612288475037,72220.29039382935,[382852      0 102462      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1805.5072598457336
1,37,4,0.8014811277389526,0.5170283317565918,1805.5072598457336,1869.9612288475037,72220.29039382935,[382852      0 102462      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1805.5072598457336
1,38,4,0.8014811277389526,0.5170283317565918,1805.5072598457336,1869.9612288475037,72220.29039382935,[382852      0 102462      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1805.5072598457336
1,39,4,0.8014811277389526,0.5170283317565918,1805.5072598457336,1869.9612288475037,72220.29039382935,[382852      0 102462      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1805.5072598457336
3,0,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,1,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,2,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,3,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,4,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,5,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,6,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,7,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,8,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,9,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,10,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,11,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,12,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,13,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,14,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,15,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,16,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,17,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,18,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,19,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,20,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,21,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,22,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,23,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,24,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,25,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,26,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,27,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,28,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,29,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,30,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,31,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,32,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,33,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,34,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,35,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,36,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,37,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,38,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
3,39,4,0.7884397506713867,0.5176202058792114,1793.3554108142853,1869.9612288475037,71734.21643257141,[382644      0 102674      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1793.3554108142853
0,0,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,1,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,2,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,3,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,4,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,5,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,6,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,7,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,8,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,9,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,10,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,11,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,12,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,13,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,14,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,15,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,16,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,17,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,18,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,19,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,20,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,21,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,22,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,23,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,24,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,25,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,26,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,27,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,28,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,29,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,30,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,31,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,32,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,33,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,34,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,35,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,36,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,37,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,38,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
0,39,4,0.7900204658508301,0.5168761610984802,1820.2969501018524,1869.9612288475037,72811.8780040741,[382902      0 102412      0],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1820.2969501018524
4,0,4,0.9709919691085815,0.11071807891130447,1795.4309639930725,1869.9612288475037,71817.2385597229,[370960  11428   2650 100276],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1795.4309639930725
4,1,4,0.9709919691085815,0.11071807891130447,1795.4309639930725,1869.9612288475037,71817.2385597229,[370960  11428   2650 100276],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1795.4309639930725
4,2,4,0.9709919691085815,0.11071807891130447,1795.4309639930725,1869.9612288475037,71817.2385597229,[370960  11428   2650 100276],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1795.4309639930725
4,3,4,0.9709919691085815,0.11071807891130447,1795.4309639930725,1869.9612288475037,71817.2385597229,[370960  11428   2650 100276],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1795.4309639930725
4,4,4,0.9709919691085815,0.11071807891130447,1795.4309639930725,1869.9612288475037,71817.2385597229,[370960  11428   2650 100276],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1795.4309639930725
4,5,4,0.9709919691085815,0.11071807891130447,1795.4309639930725,1869.9612288475037,71817.2385597229,[370960  11428   2650 100276],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1795.4309639930725
4,6,4,0.9709919691085815,0.11071807891130447,1795.4309639930725,1869.9612288475037,71817.2385597229,[370960  11428   2650 100276],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1795.4309639930725
4,7,4,0.9709919691085815,0.11071807891130447,1795.4309639930725,1869.9612288475037,71817.2385597229,[370960  11428   2650 100276],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1795.4309639930725
4,8,4,0.9709919691085815,0.11071807891130447,1795.4309639930725,1869.9612288475037,71817.2385597229,[370960  11428   2650 100276],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1795.4309639930725
4,9,4,0.9709919691085815,0.11071807891130447,1795.4309639930725,1869.9612288475037,71817.2385597229,[370960  11428   2650 100276],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1795.4309639930725
4,10,4,0.9709919691085815,0.11071807891130447,1795.4309639930725,1869.9612288475037,71817.2385597229,[370960  11428   2650 100276],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1795.4309639930725
4,11,4,0.9709919691085815,0.11071807891130447,1795.4309639930725,1869.9612288475037,71817.2385597229,[370960  11428   2650 100276],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1795.4309639930725
4,12,4,0.9709919691085815,0.11071807891130447,1795.4309639930725,1869.9612288475037,71817.2385597229,[370960  11428   2650 100276],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1795.4309639930725
4,13,4,0.9709919691085815,0.11071807891130447,1795.4309639930725,1869.9612288475037,71817.2385597229,[370960  11428   2650 100276],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1795.4309639930725
4,14,4,0.9709919691085815,0.11071807891130447,1795.4309639930725,1869.9612288475037,71817.2385597229,[370960  11428   2650 100276],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1795.4309639930725
4,15,4,0.9709919691085815,0.11071807891130447,1795.4309639930725,1869.9612288475037,71817.2385597229,[370960  11428   2650 100276],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1795.4309639930725
4,16,4,0.9709919691085815,0.11071807891130447,1795.4309639930725,1869.9612288475037,71817.2385597229,[370960  11428   2650 100276],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1795.4309639930725
4,17,4,0.9709919691085815,0.11071807891130447,1795.4309639930725,1869.9612288475037,71817.2385597229,[370960  11428   2650 100276],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1795.4309639930725
4,18,4,0.9709919691085815,0.11071807891130447,1795.4309639930725,1869.9612288475037,71817.2385597229,[370960  11428   2650 100276],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1795.4309639930725
4,19,4,0.9709919691085815,0.11071807891130447,1795.4309639930725,1869.9612288475037,71817.2385597229,[370960  11428   2650 100276],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1795.4309639930725
4,20,4,0.9709919691085815,0.11071807891130447,1795.4309639930725,1869.9612288475037,71817.2385597229,[370960  11428   2650 100276],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1795.4309639930725
4,21,4,0.9709919691085815,0.11071807891130447,1795.4309639930725,1869.9612288475037,71817.2385597229,[370960  11428   2650 100276],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1795.4309639930725
4,22,4,0.9709919691085815,0.11071807891130447,1795.4309639930725,1869.9612288475037,71817.2385597229,[370960  11428   2650 100276],"1, 3, 0, 4, 2",2,bcd041642e7dcd45562c74180ac136bfd468720f351107994236f3f1cda4a8f2,5,1795.4309639930725
