Node,Epoch,FL Round,Accuracy,Loss,Epoch Time,FL Round Time,Convergence Time,Confusion Matrix,Contributing Nodes,Miner Node
4,23,3,0.7884397506713867,0.517718493938446,1750.158518075943,1810.8729197978973,70006.34072303772,[382644      0 102674      0],"4, 2, 0, 1, 3",0
4,24,3,0.7884397506713867,0.5177142024040222,1750.158518075943,1810.8729801177979,70006.34072303772,[382644      0 102674      0],"4, 2, 0, 1, 3",0
4,25,3,0.7884397506713867,0.5177671909332275,1750.158518075943,1810.8730409145355,70006.34072303772,[382644      0 102674      0],"4, 2, 0, 1, 3",0
4,26,3,0.7884397506713867,0.5177086591720581,1750.158518075943,1810.8731007575989,70006.34072303772,[382644      0 102674      0],"4, 2, 0, 1, 3",0
4,27,3,0.7884397506713867,0.5177939534187317,1750.158518075943,1810.8731620311737,70006.34072303772,[382644      0 102674      0],"4, 2, 0, 1, 3",0
4,28,3,0.7884397506713867,0.5176291465759277,1750.158518075943,1810.8732228279114,70006.34072303772,[382644      0 102674      0],"4, 2, 0, 1, 3",0
4,29,3,0.7884397506713867,0.5176477432250977,1750.158518075943,1810.8732829093933,70006.34072303772,[382644      0 102674      0],"4, 2, 0, 1, 3",0
4,30,3,0.7884397506713867,0.5176723003387451,1750.158518075943,1810.8733439445496,70006.34072303772,[382644      0 102674      0],"4, 2, 0, 1, 3",0
4,31,3,0.7884397506713867,0.5177410840988159,1750.158518075943,1810.8734049797058,70006.34072303772,[382644      0 102674      0],"4, 2, 0, 1, 3",0
4,32,3,0.7884397506713867,0.5176733136177063,1750.158518075943,1810.8734657764435,70006.34072303772,[382644      0 102674      0],"4, 2, 0, 1, 3",0
4,33,3,0.7884397506713867,0.5177937746047974,1750.158518075943,1810.873526096344,70006.34072303772,[382644      0 102674      0],"4, 2, 0, 1, 3",0
4,34,3,0.7884397506713867,0.5178428888320923,1750.158518075943,1810.8735868930817,70006.34072303772,[382644      0 102674      0],"4, 2, 0, 1, 3",0
4,35,3,0.7884397506713867,0.5178388953208923,1750.158518075943,1810.8736469745636,70006.34072303772,[382644      0 102674      0],"4, 2, 0, 1, 3",0
4,36,3,0.7884397506713867,0.5177127122879028,1750.158518075943,1810.8737070560455,70006.34072303772,[382644      0 102674      0],"4, 2, 0, 1, 3",0
4,37,3,0.7884397506713867,0.517816960811615,1750.158518075943,1810.8737678527832,70006.34072303772,[382644      0 102674      0],"4, 2, 0, 1, 3",0
4,38,3,0.7884397506713867,0.5178257822990417,1750.158518075943,1810.8738279342651,70006.34072303772,[382644      0 102674      0],"4, 2, 0, 1, 3",0
4,39,3,0.7884397506713867,0.5178070068359375,1750.158518075943,1810.8738889694214,70006.34072303772,[382644      0 102674      0],"4, 2, 0, 1, 3",0
4,40,3,0.7884397506713867,0.5177157521247864,1750.158518075943,1810.8739490509033,70006.34072303772,[382644      0 102674      0],"4, 2, 0, 1, 3",0
2,1,3,0.8234133124351501,13971519176704.0,1747.7534909248352,1810.8752419948578,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,2,3,0.8116477131843567,622913.625,1747.7534909248352,1810.8753519058228,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,3,3,0.787918746471405,0.5185636281967163,1747.7534909248352,1810.8754320144653,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,4,3,0.787918746471405,0.5183813571929932,1747.7534909248352,1810.8755049705505,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,5,3,0.787918746471405,0.5184425711631775,1747.7534909248352,1810.8755841255188,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,6,3,0.787918746471405,0.5184413194656372,1747.7534909248352,1810.8756589889526,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,7,3,0.787918746471405,0.5183885097503662,1747.7534909248352,1810.8757319450378,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,8,3,0.787918746471405,0.5185146927833557,1747.7534909248352,1810.875808954239,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,9,3,0.787918746471405,0.5182859301567078,1747.7534909248352,1810.8758809566498,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,10,3,0.787918746471405,0.5184568166732788,1747.7534909248352,1810.8759579658508,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,11,3,0.787918746471405,0.5184402465820312,1747.7534909248352,1810.8760259151459,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,12,3,0.787918746471405,0.5184296369552612,1747.7534909248352,1810.876091003418,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,13,3,0.787918746471405,0.5184767842292786,1747.7534909248352,1810.8761548995972,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,14,3,0.787918746471405,0.5183781981468201,1747.7534909248352,1810.8762199878693,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,15,3,0.787918746471405,0.5183850526809692,1747.7534909248352,1810.87628698349,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,16,3,0.787918746471405,0.518393874168396,1747.7534909248352,1810.876354932785,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,17,3,0.787918746471405,0.5183773040771484,1747.7534909248352,1810.8764197826385,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,18,3,0.787918746471405,0.5184363126754761,1747.7534909248352,1810.8764839172363,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,19,3,0.787918746471405,0.5184444785118103,1747.7534909248352,1810.8765478134155,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,20,3,0.787918746471405,0.5184307098388672,1747.7534909248352,1810.876609802246,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,21,3,0.787918746471405,0.5183798670768738,1747.7534909248352,1810.8766720294952,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,22,3,0.787918746471405,0.5184546113014221,1747.7534909248352,1810.8767340183258,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,23,3,0.787918746471405,0.5184355974197388,1747.7534909248352,1810.876799106598,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,24,3,0.787918746471405,0.5184520483016968,1747.7534909248352,1810.8768649101257,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,25,3,0.787918746471405,0.518578827381134,1747.7534909248352,1810.8769280910492,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,26,3,0.787918746471405,0.5184510350227356,1747.7534909248352,1810.8769900798798,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,27,3,0.787918746471405,0.5183981657028198,1747.7534909248352,1810.8770508766174,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,28,3,0.787918746471405,0.518434464931488,1747.7534909248352,1810.877112865448,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,29,3,0.787918746471405,0.5184288024902344,1747.7534909248352,1810.8771741390228,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,30,3,0.787918746471405,0.5184997916221619,1747.7534909248352,1810.8772358894348,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,31,3,0.787918746471405,0.5185443758964539,1747.7534909248352,1810.877296924591,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,32,3,0.787918746471405,0.5184674263000488,1747.7534909248352,1810.8773579597473,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,33,3,0.787918746471405,0.5184294581413269,1747.7534909248352,1810.8774240016937,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,34,3,0.787918746471405,0.5183693170547485,1747.7534909248352,1810.8774869441986,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,35,3,0.787918746471405,0.5184489488601685,1747.7534909248352,1810.8775489330292,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,36,3,0.787918746471405,0.5183349251747131,1747.7534909248352,1810.8776109218597,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,37,3,0.787918746471405,0.5184258818626404,1747.7534909248352,1810.877671957016,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,38,3,0.787918746471405,0.5184033513069153,1747.7534909248352,1810.8777339458466,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,39,3,0.787918746471405,0.5184117555618286,1747.7534909248352,1810.8777959346771,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
2,40,3,0.787918746471405,0.5184382796287537,1747.7534909248352,1810.8778569698334,69910.13963699341,[382388      0 102926      0],"4, 2, 0, 1, 3",0
0,1,3,0.8976848125457764,5519254749184.0,1744.717542886734,1810.8782019615173,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,2,3,0.7877188920974731,0.518569827079773,1744.717542886734,1810.8782920837402,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,3,3,0.7877188920974731,0.5187156796455383,1744.717542886734,1810.878360748291,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,4,3,0.7877188920974731,0.518744170665741,1744.717542886734,1810.878429889679,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,5,3,0.7877188920974731,0.5186749696731567,1744.717542886734,1810.8784959316254,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,6,3,0.7877188920974731,0.5187234878540039,1744.717542886734,1810.8785591125488,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,7,3,0.7877188920974731,0.5186168551445007,1744.717542886734,1810.8786289691925,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,8,3,0.7877188920974731,0.5186164379119873,1744.717542886734,1810.8787848949432,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,9,3,0.7877188920974731,0.5185961723327637,1744.717542886734,1810.87886095047,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,10,3,0.7877188920974731,0.518602728843689,1744.717542886734,1810.8789298534393,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,11,3,0.7877188920974731,0.5185944437980652,1744.717542886734,1810.8789999485016,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,12,3,0.7877188920974731,0.518767774105072,1744.717542886734,1810.879064798355,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,13,3,0.7877188920974731,0.5186425447463989,1744.717542886734,1810.8791298866272,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,14,3,0.7877188920974731,0.5187687873840332,1744.717542886734,1810.8791937828064,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,15,3,0.7877188920974731,0.5187885165214539,1744.717542886734,1810.8792579174042,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,16,3,0.7877188920974731,0.5186764597892761,1744.717542886734,1810.879320859909,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,17,3,0.7877188920974731,0.5187425017356873,1744.717542886734,1810.879382133484,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,18,3,0.7877188920974731,0.5186846256256104,1744.717542886734,1810.8794429302216,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,19,3,0.7877188920974731,0.5187352299690247,1744.717542886734,1810.8795039653778,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,20,3,0.7877188920974731,0.5186964869499207,1744.717542886734,1810.8795647621155,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,21,3,0.7877188920974731,0.5187405943870544,1744.717542886734,1810.8796298503876,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,22,3,0.7877188920974731,0.5185983180999756,1744.717542886734,1810.8797068595886,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,23,3,0.7877188920974731,0.5186717510223389,1744.717542886734,1810.8797798156738,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,24,3,0.7877188920974731,0.5186198949813843,1744.717542886734,1810.879852771759,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,25,3,0.7877188920974731,0.5187506079673767,1744.717542886734,1810.8799250125885,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,26,3,0.7877188920974731,0.5186105966567993,1744.717542886734,1810.8799958229065,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,27,3,0.7877188920974731,0.5186547040939331,1744.717542886734,1810.880066871643,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,28,3,0.7877188920974731,0.518668532371521,1744.717542886734,1810.8801391124725,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,29,3,0.7877188920974731,0.5186399221420288,1744.717542886734,1810.8802099227905,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,30,3,0.7877188920974731,0.5186235904693604,1744.717542886734,1810.880280971527,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,31,3,0.7877188920974731,0.5187473893165588,1744.717542886734,1810.8803520202637,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,32,3,0.7877188920974731,0.5187281370162964,1744.717542886734,1810.8804297447205,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,33,3,0.7877188920974731,0.5188217163085938,1744.717542886734,1810.88050198555,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,34,3,0.7877188920974731,0.5187592506408691,1744.717542886734,1810.8805739879608,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,35,3,0.7877188920974731,0.5186272263526917,1744.717542886734,1810.8806447982788,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,36,3,0.7877188920974731,0.5186760425567627,1744.717542886734,1810.8807158470154,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,37,3,0.7877188920974731,0.5185884833335876,1744.717542886734,1810.880786895752,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,38,3,0.7877188920974731,0.5187751650810242,1744.717542886734,1810.8808579444885,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,39,3,0.7877188920974731,0.5186712741851807,1744.717542886734,1810.8809297084808,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
0,40,3,0.7877188920974731,0.5187034606933594,1744.717542886734,1810.881000995636,69788.70171546936,[382291      0 103023      0],"4, 2, 0, 1, 3",0
1,1,3,0.79072105884552,4075883520.0,1740.5454919338226,1810.8813688755035,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,2,3,0.788977861404419,0.5193455219268799,1740.5454919338226,1810.881460905075,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,3,3,0.788977861404419,0.5194149017333984,1740.5454919338226,1810.881532907486,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,4,3,0.788977861404419,0.5190927386283875,1740.5454919338226,1810.8815989494324,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,5,3,0.788977861404419,0.5171828269958496,1740.5454919338226,1810.8816640377045,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,6,3,0.788977861404419,0.5170362591743469,1740.5454919338226,1810.8817319869995,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,7,3,0.788977861404419,0.5170893669128418,1740.5454919338226,1810.8817958831787,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,8,3,0.788977861404419,0.517008900642395,1740.5454919338226,1810.8818619251251,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,9,3,0.788977861404419,0.5170237421989441,1740.5454919338226,1810.8819258213043,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,10,3,0.788977861404419,0.517142653465271,1740.5454919338226,1810.8819918632507,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,11,3,0.788977861404419,0.5169944763183594,1740.5454919338226,1810.8820559978485,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,12,3,0.788977861404419,0.5169650316238403,1740.5454919338226,1810.8821198940277,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,13,3,0.788977861404419,0.5170822143554688,1740.5454919338226,1810.8821988105774,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,14,3,0.788977861404419,0.5169176459312439,1740.5454919338226,1810.8822648525238,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,15,3,0.788977861404419,0.5168747901916504,1740.5454919338226,1810.8823268413544,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,16,3,0.788977861404419,0.5171315670013428,1740.5454919338226,1810.8823881149292,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,17,3,0.788977861404419,0.5170691609382629,1740.5454919338226,1810.8824498653412,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,18,3,0.788977861404419,0.516937255859375,1740.5454919338226,1810.8825118541718,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,19,3,0.788977861404419,0.5170308947563171,1740.5454919338226,1810.8825738430023,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,20,3,0.788977861404419,0.5170624256134033,1740.5454919338226,1810.8826389312744,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,21,3,0.788977861404419,0.517007052898407,1740.5454919338226,1810.882700920105,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,22,3,0.788977861404419,0.5169886946678162,1740.5454919338226,1810.8827631473541,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,23,3,0.788977861404419,0.5169832110404968,1740.5454919338226,1810.8828239440918,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,24,3,0.788977861404419,0.516873300075531,1740.5454919338226,1810.882884979248,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,25,3,0.788977861404419,0.5169565677642822,1740.5454919338226,1810.8829498291016,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,26,3,0.788977861404419,0.5168564319610596,1740.5454919338226,1810.8830118179321,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,27,3,0.788977861404419,0.517056405544281,1740.5454919338226,1810.8830728530884,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,28,3,0.788977861404419,0.5170536637306213,1740.5454919338226,1810.8831338882446,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,29,3,0.788977861404419,0.5169631242752075,1740.5454919338226,1810.8831949234009,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,30,3,0.788977861404419,0.5169726014137268,1740.5454919338226,1810.8832569122314,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,31,3,0.788977861404419,0.5171024799346924,1740.5454919338226,1810.8833179473877,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,32,3,0.788977861404419,0.5169613361358643,1740.5454919338226,1810.883378982544,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,33,3,0.788977861404419,0.5169463157653809,1740.5454919338226,1810.8834400177002,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,34,3,0.788977861404419,0.517036497592926,1740.5454919338226,1810.8835017681122,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,35,3,0.788977861404419,0.5170595645904541,1740.5454919338226,1810.883563041687,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,36,3,0.788977861404419,0.51710444688797,1740.5454919338226,1810.8836250305176,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,37,3,0.788977861404419,0.5169934034347534,1740.5454919338226,1810.883684873581,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,38,3,0.788977861404419,0.5169634819030762,1740.5454919338226,1810.8837509155273,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,39,3,0.788977861404419,0.5170499682426453,1740.5454919338226,1810.8838119506836,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
1,40,3,0.788977861404419,0.5170624852180481,1740.5454919338226,1810.8838739395142,69621.8196773529,[382902      0 102412      0],"4, 2, 0, 1, 3",0
3,1,3,0.8441854119300842,3821733412864.0,1748.7788889408112,1810.8841099739075,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,2,3,0.7888748049736023,0.5024445056915283,1748.7788889408112,1810.8841910362244,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,3,3,0.7888706922531128,6.023641109466553,1748.7788889408112,1810.8842549324036,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,4,3,0.7888748049736023,0.5173599720001221,1748.7788889408112,1810.8843190670013,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,5,3,0.7888748049736023,0.5172235369682312,1748.7788889408112,1810.884381055832,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,6,3,0.7888748049736023,0.517275333404541,1748.7788889408112,1810.8844480514526,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,7,3,0.7888748049736023,0.5172513127326965,1748.7788889408112,1810.8845119476318,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,8,3,0.7888748049736023,0.517135739326477,1748.7788889408112,1810.8845739364624,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,9,3,0.7888748049736023,0.5172833800315857,1748.7788889408112,1810.8846390247345,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,10,3,0.7888748049736023,0.5171310305595398,1748.7788889408112,1810.8847057819366,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,11,3,0.7888748049736023,0.5171984434127808,1748.7788889408112,1810.88476896286,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,12,3,0.7888748049736023,0.5171791315078735,1748.7788889408112,1810.8848338127136,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,13,3,0.7888748049736023,0.5171274542808533,1748.7788889408112,1810.884896993637,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,14,3,0.7888748049736023,0.5172433257102966,1748.7788889408112,1810.8849611282349,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,15,3,0.7888748049736023,0.5171111226081848,1748.7788889408112,1810.8850269317627,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,16,3,0.7888748049736023,0.517230749130249,1748.7788889408112,1810.8850898742676,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,17,3,0.7888748049736023,0.5171435475349426,1748.7788889408112,1810.8851521015167,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,18,3,0.7888748049736023,0.5171788334846497,1748.7788889408112,1810.8852140903473,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,19,3,0.7888748049736023,0.5170732736587524,1748.7788889408112,1810.885274887085,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,20,3,0.7888748049736023,0.5170542001724243,1748.7788889408112,1810.8853390216827,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,21,3,0.7888748049736023,0.5172209739685059,1748.7788889408112,1810.8854038715363,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,22,3,0.7888748049736023,0.5171746015548706,1748.7788889408112,1810.8854689598083,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,23,3,0.7888748049736023,0.5171656608581543,1748.7788889408112,1810.8855607509613,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,24,3,0.7888748049736023,0.5172168612480164,1748.7788889408112,1810.885628938675,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,25,3,0.7888748049736023,0.5172109007835388,1748.7788889408112,1810.8856918811798,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,26,3,0.7888748049736023,0.5171450972557068,1748.7788889408112,1810.8857548236847,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,27,3,0.7888748049736023,0.5170598030090332,1748.7788889408112,1810.885815858841,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,28,3,0.7888748049736023,0.5170981287956238,1748.7788889408112,1810.88587808609,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,29,3,0.7888748049736023,0.517177164554596,1748.7788889408112,1810.8859400749207,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,30,3,0.7888748049736023,0.5171407461166382,1748.7788889408112,1810.8860008716583,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,31,3,0.7888748049736023,0.5172728896141052,1748.7788889408112,1810.8860619068146,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,32,3,0.7888748049736023,0.5172235369682312,1748.7788889408112,1810.8861229419708,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,33,3,0.7888748049736023,0.5171483159065247,1748.7788889408112,1810.886183977127,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,34,3,0.7888748049736023,0.5171751976013184,1748.7788889408112,1810.8862450122833,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,35,3,0.7888748049736023,0.5170809626579285,1748.7788889408112,1810.886305809021,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,36,3,0.7888748049736023,0.5170560479164124,1748.7788889408112,1810.8863680362701,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,37,3,0.7888748049736023,0.5172611474990845,1748.7788889408112,1810.8864290714264,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,38,3,0.7888748049736023,0.5171592831611633,1748.7788889408112,1810.8864908218384,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,39,3,0.7888748049736023,0.5171865820884705,1748.7788889408112,1810.886552810669,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
3,40,3,0.7888748049736023,0.5170558094978333,1748.7788889408112,1810.8866140842438,69951.15555763245,[382852      0 102462      0],"4, 2, 0, 1, 3",0
4,1,4,0.7883099317550659,18253942358016.0,1729.741807937622,1797.86066031456,69189.67231750488,[382644      0 102674      0],"4, 0, 1, 3, 2",0
4,2,4,0.7884397506713867,0.5177066922187805,1729.741807937622,1797.8608360290527,69189.67231750488,[382644      0 102674      0],"4, 0, 1, 3, 2",0
4,3,4,0.7884397506713867,0.5177668929100037,1729.741807937622,1797.860918045044,69189.67231750488,[382644      0 102674      0],"4, 0, 1, 3, 2",0
