FL_Round,Epoch,Node_ID,Accuracy,Loss,Validation_Accuracy,Validation_Loss,FP,TP,FN,TN,Gradient_Norm,Epoch_Time,Aggregation_Time,FL_Round_Time,Convergence_Time
15,5,3,0.7909573912620544,0.5121752619743347,0.7911974787712097,0.5118535161018372,0,214,20267,76582,4.747965,7.164384841918945,0.0,57.39677309989929,57.39676594734192
1,1,4,0.788504421710968,3.8768429050129e+25,0.787789523601532,0.5182908177375793,0,0,20598,76466,2245.9138,7.8038389682769775,0.016524076461791992,0.0,62.44356822967529
1,2,4,0.7886022925376892,0.5158027410507202,0.787789523601532,0.5168738961219788,0,0,20598,76466,13.148082,7.089603900909424,8.821487426757812e-06,0.0,62.44356822967529
1,3,4,0.7886022925376892,0.5158064365386963,0.787789523601532,0.5168680548667908,0,0,20598,76466,37.471455,7.020495653152466,8.106231689453125e-06,0.0,62.44356822967529
1,4,4,0.7886022925376892,0.5157970190048218,0.787789523601532,0.5168708562850952,0,0,20598,76466,39.73674,6.995984792709351,8.821487426757812e-06,0.0,62.44356822967529
1,5,4,0.7886022925376892,0.5157943964004517,0.787789523601532,0.5168745517730713,0,0,20598,76466,10.652317,6.9991490840911865,9.059906005859375e-06,0.0,62.44356822967529
1,6,4,0.7886022925376892,0.5158032178878784,0.787789523601532,0.5168771743774414,0,0,20598,76466,15.061159,7.024217844009399,0.0,68.6859450340271,62.44356822967529
2,1,4,0.7886022925376892,0.5158054828643799,0.787789523601532,0.5168734192848206,0,0,20598,76466,10.376852,7.090229034423828,8.106231689453125e-06,0.0,62.44356822967529
2,2,4,0.7886022925376892,0.5157985091209412,0.787789523601532,0.5168688893318176,0,0,20598,76466,41.821945,6.931474208831787,9.059906005859375e-06,0.0,62.44356822967529
2,3,4,0.7886022925376892,0.5157997608184814,0.787789523601532,0.5168733596801758,0,0,20598,76466,25.345028,7.0195839405059814,9.059906005859375e-06,0.0,62.44356822967529
2,4,4,0.7886022925376892,0.515795111656189,0.787789523601532,0.5168740749359131,0,0,20598,76466,31.97332,6.955792188644409,9.059906005859375e-06,0.0,62.44356822967529
2,5,4,0.7886022925376892,0.5158013701438904,0.787789523601532,0.5168735980987549,0,0,20598,76466,7.8099337,6.9400200843811035,0.0,55.660980224609375,62.44356822967529
3,1,4,0.7886022925376892,0.5157968401908875,0.787789523601532,0.516872763633728,0,0,20598,76466,51.92852,7.360453844070435,8.821487426757812e-06,0.0,62.44356822967529
3,2,4,0.7886022925376892,0.5157994031906128,0.787789523601532,0.5168842077255249,0,0,20598,76466,0.9761262,7.041764736175537,8.106231689453125e-06,0.0,62.44356822967529
3,3,4,0.7886022925376892,0.5157990455627441,0.787789523601532,0.5168759226799011,0,0,20598,76466,39.201294,6.969251871109009,9.059906005859375e-06,0.0,62.44356822967529
3,4,4,0.7886022925376892,0.5157989263534546,0.787789523601532,0.5168699622154236,0,0,20598,76466,18.74759,7.239697694778442,9.059906005859375e-06,0.0,62.44356822967529
3,5,4,0.7886022925376892,0.5157920122146606,0.787789523601532,0.5168728232383728,0,0,20598,76466,12.576569,6.860822916030884,0.0,56.11518406867981,62.44356822967529
4,1,4,0.7886022925376892,0.5158013105392456,0.787789523601532,0.5168834924697876,0,0,20598,76466,4.1408043,6.919376850128174,7.867813110351562e-06,0.0,62.44356822967529
4,2,4,0.7886022925376892,0.515802264213562,0.787789523601532,0.5168720483779907,0,0,20598,76466,22.24718,6.921166181564331,9.059906005859375e-06,0.0,62.44356822967529
4,3,4,0.7886022925376892,0.5158013105392456,0.787789523601532,0.5168715715408325,0,0,20598,76466,24.006104,7.013955116271973,7.867813110351562e-06,0.0,62.44356822967529
4,4,4,0.7886022925376892,0.515802264213562,0.787789523601532,0.5168800354003906,0,0,20598,76466,6.537866,6.964658975601196,8.821487426757812e-06,0.0,62.44356822967529
4,5,4,0.7886022925376892,0.5157991647720337,0.787789523601532,0.5168800354003906,0,0,20598,76466,37.67242,6.9930219650268555,0.0,55.88664889335632,62.44356822967529
5,1,4,0.7886022925376892,0.5158008933067322,0.787789523601532,0.516883373260498,0,0,20598,76466,2.86835,7.044450998306274,8.821487426757812e-06,0.0,62.44356822967529
5,2,4,0.7886022925376892,0.5157951712608337,0.787789523601532,0.5168713331222534,0,0,20598,76466,61.615276,7.196608066558838,7.867813110351562e-06,0.0,62.44356822967529
5,3,4,0.7886022925376892,0.5157990455627441,0.787789523601532,0.5168842077255249,0,0,20598,76466,1.943409,6.993303060531616,8.106231689453125e-06,0.0,62.44356822967529
5,4,4,0.7886022925376892,0.5157982707023621,0.787789523601532,0.5168778896331787,0,0,20598,76466,7.8120437,6.9503700733184814,9.059906005859375e-06,0.0,62.44356822967529
5,5,4,0.7886022925376892,0.5158003568649292,0.787789523601532,0.5168758630752563,0,0,20598,76466,33.61098,7.400109052658081,0.0,56.27146005630493,62.44356822967529
6,1,4,0.7886022925376892,0.5158023834228516,0.787789523601532,0.5168832540512085,0,0,20598,76466,3.955883,6.954195976257324,8.821487426757812e-06,0.0,62.44356822967529
6,2,4,0.7886022925376892,0.5157935619354248,0.787789523601532,0.5168731808662415,0,0,20598,76466,11.977707,7.32771110534668,8.821487426757812e-06,0.0,62.44356822967529
6,3,4,0.7886022925376892,0.5158026218414307,0.787789523601532,0.5168769359588623,0,0,20598,76466,8.26571,6.938873052597046,8.821487426757812e-06,0.0,62.44356822967529
6,4,4,0.7886022925376892,0.5158035755157471,0.787789523601532,0.5168769359588623,0,0,20598,76466,57.547756,6.997802019119263,9.059906005859375e-06,0.0,62.44356822967529
6,5,4,0.7886022925376892,0.5158024430274963,0.787789523601532,0.5168728232383728,0,0,20598,76466,9.679849,7.0347020626068115,0.0,55.73688793182373,62.44356822967529
7,1,4,0.7886022925376892,0.5157984495162964,0.787789523601532,0.5168775320053101,0,0,20598,76466,15.467628,6.90867018699646,8.821487426757812e-06,0.0,62.44356822967529
7,2,4,0.7886022925376892,0.5157986283302307,0.787789523601532,0.5168731212615967,0,0,20598,76466,42.73008,6.953602075576782,9.298324584960938e-06,0.0,62.44356822967529
7,3,4,0.7886022925376892,0.5157888531684875,0.787789523601532,0.5168800354003906,0,0,20598,76466,6.376146,6.946861028671265,8.821487426757812e-06,0.0,62.44356822967529
7,4,4,0.7886022925376892,0.5158059597015381,0.787789523601532,0.5168685913085938,0,0,20598,76466,19.02341,6.992714881896973,9.059906005859375e-06,0.0,62.44356822967529
7,5,4,0.7886022925376892,0.5158019065856934,0.787789523601532,0.5168827772140503,0,0,20598,76466,4.5720544,6.920636892318726,0.0,55.27088522911072,62.44356822967529
8,1,4,0.7886022925376892,0.5157985091209412,0.787789523601532,0.5168786644935608,0,0,20598,76466,14.534572,7.427297115325928,8.821487426757812e-06,0.0,62.44356822967529
8,2,4,0.7886022925376892,0.5157920718193054,0.787789523601532,0.5168785452842712,0,0,20598,76466,14.414876,7.034837007522583,1.0967254638671875e-05,0.0,62.44356822967529
8,3,4,0.7886022925376892,0.515788197517395,0.787789523601532,0.5168828368186951,0,0,20598,76466,4.3869166,7.467836856842041,9.059906005859375e-06,0.0,62.44356822967529
8,4,4,0.7886022925376892,0.5157884955406189,0.787789523601532,0.5168781876564026,0,0,20598,76466,41.395607,6.952443838119507,8.106231689453125e-06,0.0,62.44356822967529
8,5,4,0.7886022925376892,0.5158007740974426,0.787789523601532,0.516873836517334,0,0,20598,76466,12.046491,6.956866025924683,0.0,56.35391306877136,62.44356822967529
9,1,4,0.7886022925376892,0.5158003568649292,0.787789523601532,0.5168842673301697,0,0,20598,76466,1.9780631,6.971091032028198,9.059906005859375e-06,0.0,62.44356822967529
9,2,4,0.7886022925376892,0.5157918930053711,0.787789523601532,0.5168748497962952,0,0,20598,76466,28.424938,6.919684171676636,9.059906005859375e-06,0.0,62.44356822967529
9,3,4,0.7886022925376892,0.5158048272132874,0.787789523601532,0.5168724656105042,0,0,20598,76466,11.614375,7.067623853683472,8.344650268554688e-06,0.0,62.44356822967529
9,4,4,0.7886022925376892,0.515801727771759,0.787789523601532,0.5168880820274353,0,0,20598,76466,64.83889,6.999276876449585,9.059906005859375e-06,0.0,62.44356822967529
9,5,4,0.7886022925376892,0.5157946348190308,0.787789523601532,0.5168770551681519,0,0,20598,76466,14.96875,6.94160795211792,0.0,55.74168086051941,62.44356822967529
10,1,4,0.7886022925376892,0.5158014893531799,0.787789523601532,0.5168741941452026,0,0,20598,76466,49.43293,7.024977922439575,9.059906005859375e-06,0.0,62.44356822967529
10,2,4,0.7886022925376892,0.515799880027771,0.787789523601532,0.5168839693069458,0,0,20598,76466,1.3594422,6.974894046783447,9.059906005859375e-06,0.0,62.44356822967529
10,3,4,0.7886022925376892,0.5158027410507202,0.787789523601532,0.5168699622154236,0,0,20598,76466,18.5769,6.951110124588013,8.106231689453125e-06,0.0,62.44356822967529
10,4,4,0.7886022925376892,0.5158026218414307,0.787789523601532,0.5168723464012146,0,0,20598,76466,8.006389,7.333461046218872,8.106231689453125e-06,0.0,62.44356822967529
10,5,4,0.7886022925376892,0.5158067345619202,0.787789523601532,0.5168711543083191,0,0,20598,76466,22.306328,6.907688140869141,0.0,56.132142066955566,62.44356822967529
11,1,4,0.7886022925376892,0.515806257724762,0.787789523601532,0.5168742537498474,0,0,20598,76466,10.38779,6.976464033126831,8.821487426757812e-06,0.0,62.44356822967529
11,2,4,0.7886022925376892,0.515796959400177,0.787789523601532,0.5168742537498474,0,0,20598,76466,10.320405,7.060871839523315,8.821487426757812e-06,0.0,62.44356822967529
11,3,4,0.7886022925376892,0.51580411195755,0.787789523601532,0.5168741345405579,0,0,20598,76466,11.061005,6.989884853363037,7.867813110351562e-06,0.0,62.44356822967529
11,4,4,0.7886022925376892,0.5157967209815979,0.787789523601532,0.5168781280517578,0,0,20598,76466,42.05937,7.273618221282959,7.867813110351562e-06,0.0,62.44356822967529
11,5,4,0.7886022925376892,0.515805721282959,0.787789523601532,0.5168759226799011,0,0,20598,76466,16.374836,6.966092824935913,0.0,55.94197678565979,62.44356822967529
12,1,4,0.7886022925376892,0.5158014893531799,0.787789523601532,0.516877293586731,0,0,20598,76466,39.15185,7.14618706703186,9.298324584960938e-06,0.0,62.44356822967529
12,2,4,0.7886022925376892,0.5158032774925232,0.787789523601532,0.5168777108192444,0,0,20598,76466,39.957825,7.213189125061035,8.821487426757812e-06,0.0,62.44356822967529
12,3,4,0.7886022925376892,0.5158018469810486,0.787789523601532,0.5168753266334534,0,0,20598,76466,50.303528,7.153414964675903,7.867813110351562e-06,0.0,62.44356822967529
12,4,4,0.7886022925376892,0.5158032178878784,0.787789523601532,0.5168728828430176,0,0,20598,76466,9.995311,7.274328947067261,1.0013580322265625e-05,0.0,62.44356822967529
12,5,4,0.7886022925376892,0.5158006548881531,0.787789523601532,0.5168834924697876,0,0,20598,76466,4.114961,7.202280044555664,0.0,58.404135942459106,62.44356822967529
13,1,4,0.7886022925376892,0.5158028602600098,0.787789523601532,0.5168743133544922,0,0,20598,76466,9.116649,7.036590099334717,9.059906005859375e-06,0.0,62.44356822967529
13,2,4,0.7886022925376892,0.5157941579818726,0.787789523601532,0.5168721079826355,0,0,20598,76466,36.878296,7.008058071136475,9.059906005859375e-06,0.0,62.44356822967529
13,3,4,0.7886022925376892,0.5157971382141113,0.787789523601532,0.5168843865394592,0,0,20598,76466,0.5899434,6.9672651290893555,9.298324584960938e-06,0.0,62.44356822967529
13,4,4,0.7886022925376892,0.5158026218414307,0.787789523601532,0.5168690085411072,0,0,20598,76466,28.47456,8.638511180877686,1.0013580322265625e-05,0.0,62.44356822967529
13,5,4,0.7886022925376892,0.5158008933067322,0.787789523601532,0.5168750882148743,0,0,20598,76466,67.456825,8.07619309425354,0.0,60.987669944763184,62.44356822967529
14,1,4,0.7886022925376892,0.5157934427261353,0.787789523601532,0.516871452331543,0,0,20598,76466,38.811287,8.05040717124939,9.059906005859375e-06,0.0,62.44356822967529
14,2,4,0.7886022925376892,0.5157957077026367,0.787789523601532,0.5168685913085938,0,0,20598,76466,19.121666,7.730391979217529,9.298324584960938e-06,0.0,62.44356822967529
14,3,4,0.7886022925376892,0.5157975554466248,0.787789523601532,0.5168708562850952,0,0,20598,76466,38.28665,8.453033924102783,9.059906005859375e-06,0.0,62.44356822967529
14,4,4,0.7886022925376892,0.5157861709594727,0.787789523601532,0.516872227191925,0,0,20598,76466,55.843597,8.365150928497314,1.0013580322265625e-05,0.0,62.44356822967529
14,5,4,0.7886022925376892,0.5157926678657532,0.787789523601532,0.5168694853782654,0,0,20598,76466,74.64008,7.651607036590576,0.0,65.03375720977783,62.44356822967529
15,1,4,0.7886022925376892,0.5157979130744934,0.787789523601532,0.5168726444244385,0,0,20598,76466,12.392839,7.871031045913696,8.821487426757812e-06,0.0,62.44356822967529
15,2,4,0.7886022925376892,0.5157975554466248,0.787789523601532,0.5168745517730713,0,0,20598,76466,28.343584,8.236238956451416,9.059906005859375e-06,0.0,62.44356822967529
15,3,4,0.7886022925376892,0.5158064365386963,0.787789523601532,0.5168747305870056,0,0,20598,76466,28.507057,7.593322992324829,1.0013580322265625e-05,0.0,62.44356822967529
15,4,4,0.7886022925376892,0.515804648399353,0.787789523601532,0.5168732404708862,0,0,20598,76466,45.838585,7.52484917640686,1.3113021850585938e-05,0.0,62.44356822967529
15,5,4,0.7886022925376892,0.5157912373542786,0.787789523601532,0.5168743133544922,0,0,20598,76466,25.926006,7.9680328369140625,0.0,62.4435760974884,62.44356822967529
